user_id,course_id,rating
U82,C512,3.4
U82,C173,5.0
U82,C2618,4.0
U82,C1084,5.0
U82,C62,4.4
U82,C2728,4.2
U82,C2989,4.0
U82,C1170,4.7
U82,C2712,3.7
U82,C1958,4.4
U82,C1923,4.8
U82,C1126,3.7
U82,C749,3.2
U82,C330,3.0
U82,C136,4.5
U82,C2104,3.9
U82,C1919,3.7
U82,C313,4.6
U82,C1811,3.7
U82,C2487,4.1
U82,C1413,4.9
U82,C1723,4.9
U82,C1403,4.3
U82,C2471,4.3
U82,C297,3.3
U82,C288,4.6
U82,C2381,4.8
U82,C413,4.4
U82,C2832,4.7
U82,C1018,5.0
U82,C1468,5.0
U82,C2099,5.0
U82,C601,4.1
U82,C1679,3.4
U82,C1097,4.1
U82,C1386,4.0
U82,C1908,3.8
U82,C102,4.1
U82,C1257,4.1
U82,C1865,3.8
U82,C1501,3.5
U82,C183,3.7
U82,C861,4.1
U82,C182,5.0
U82,C2958,4.1
U82,C969,4.2
U82,C6,5.0
U82,C789,4.7
U82,C1214,3.6
U82,C1458,4.2
U82,C2675,3.0
U82,C2324,5.0
U82,C2507,4.0
U82,C1367,5.0
U82,C2820,4.1
U82,C2311,4.6
U82,C698,5.0
U82,C1369,4.4
U82,C707,4.4
U82,C818,3.7
U82,C1536,3.8
U82,C1073,4.5
U82,C2977,4.3
U82,C796,4.6
U82,C2957,3.4
U82,C245,4.3
U82,C894,4.1
U82,C1724,4.4
U82,C2175,5.0
U82,C1145,4.6
U82,C2835,4.3
U82,C1415,4.8
U82,C490,4.2
U82,C2528,3.9
U83,C899,5.0
U83,C1377,5.0
U83,C145,4.1
U83,C786,5.0
U83,C2098,3.7
U83,C1349,3.9
U83,C243,3.4
U83,C2074,4.8
U83,C719,4.4
U83,C2968,4.3
U83,C673,4.3
U83,C2998,4.4
U83,C821,3.5
U83,C332,5.0
U83,C2516,4.5
U83,C521,3.8
U83,C1169,4.1
U83,C1654,3.6
U83,C253,4.6
U83,C2226,3.9
U83,C1788,4.3
U83,C1545,3.2
U83,C2961,4.3
U83,C2290,4.9
U83,C2642,3.7
U83,C1605,4.7
U83,C1659,3.7
U83,C437,3.3
U83,C2698,4.3
U83,C9,4.5
U83,C169,4.9
U83,C1934,4.8
U83,C2303,4.6
U83,C2529,4.9
U83,C2053,3.4
U83,C1119,4.1
U83,C1901,3.7
U83,C2307,3.8
U83,C1906,4.9
U83,C2158,5.0
U83,C813,4.0
U83,C2665,3.5
U83,C1862,4.6
U83,C924,4.7
U83,C1136,4.8
U83,C932,4.2
U83,C726,4.2
U83,C1001,4.9
U83,C1188,4.8
U83,C657,3.6
U83,C859,4.2
U83,C1710,4.2
U83,C2313,3.5
U83,C1446,4.0
U83,C601,4.4
U83,C835,4.2
U83,C284,4.3
U83,C635,3.9
U83,C1593,4.4
U83,C592,4.0
U83,C1491,4.2
U83,C858,5.0
U83,C378,4.4
U83,C610,4.3
U83,C1892,4.3
U83,C574,3.8
U84,C2764,3.5
U84,C1068,4.0
U84,C181,3.1
U84,C1629,3.8
U84,C578,4.3
U84,C1577,4.8
U84,C1534,4.0
U84,C1185,3.0
U84,C2555,3.9
U84,C1701,4.9
U84,C1041,3.0
U84,C417,4.1
U84,C1203,4.3
U84,C2686,3.5
U84,C2262,4.2
U84,C82,5.0
U84,C2763,5.0
U84,C2000,4.8
U84,C1915,4.4
U84,C87,4.3
U84,C2403,3.8
U84,C2668,3.6
U84,C1339,4.2
U84,C836,4.6
U84,C2929,4.0
U84,C996,4.8
U84,C1495,3.5
U84,C115,5.0
U84,C364,5.0
U84,C113,4.0
U84,C172,4.5
U84,C2012,4.0
U84,C2956,4.1
U84,C2801,4.4
U84,C1463,4.1
U84,C1475,4.4
U84,C689,4.6
U84,C1069,3.4
U84,C1798,3.6
U84,C1472,4.2
U84,C2604,4.6
U84,C1369,3.5
U84,C397,4.6
U84,C815,4.5
U84,C2219,4.9
U84,C665,4.4
U84,C1760,4.8
U84,C152,3.7
U84,C1973,4.1
U84,C1999,4.0
U84,C212,3.8
U84,C2038,4.6
U84,C2705,5.0
U84,C26,4.7
U84,C792,3.8
U84,C2939,4.9
U84,C614,3.6
U84,C2334,5.0
U84,C902,4.8
U84,C2281,4.4
U84,C1129,3.3
U84,C2239,3.9
U84,C276,5.0
U84,C1253,4.6
U84,C1340,3.2
U84,C1133,4.6
U84,C590,4.5
U84,C2571,4.3
U84,C2027,3.9
U84,C91,3.5
U84,C2089,5.0
U84,C1052,5.0
U84,C491,4.4
U84,C817,4.5
U84,C1646,5.0
U84,C2695,4.5
U84,C2869,4.1
U84,C211,5.0
U84,C2381,5.0
U84,C1604,4.1
U84,C2859,4.4
U84,C1207,3.8
U84,C1381,2.9
U84,C914,3.8
U84,C889,4.5
U84,C325,4.4
U84,C1254,3.5
U84,C2143,5.0
U84,C2438,3.9
U84,C757,3.8
U84,C987,3.1
U84,C469,5.0
U84,C1380,4.0
U84,C784,5.0
U84,C753,3.7
U84,C2328,4.9
U84,C79,3.5
U85,C577,4.3
U85,C184,4.6
U85,C945,4.7
U85,C382,3.2
U85,C2303,4.7
U85,C2726,4.3
U85,C2873,5.0
U85,C367,4.3
U85,C1300,4.5
U85,C345,4.1
U85,C2297,3.9
U85,C1629,3.3
U85,C84,4.0
U85,C988,4.0
U85,C2939,5.0
U85,C2328,3.5
U85,C194,4.2
U85,C2207,5.0
U85,C1553,3.8
U85,C2664,4.3
U85,C1215,4.5
U85,C978,5.0
U85,C536,4.0
U85,C275,5.0
U85,C1273,4.9
U85,C245,3.5
U85,C2967,4.9
U85,C991,4.6
U85,C1922,4.3
U85,C2435,4.4
U85,C514,4.3
U85,C1311,4.1
U85,C2828,4.7
U85,C2593,3.4
U85,C351,5.0
U85,C1355,3.8
U85,C1570,4.2
U85,C45,5.0
U85,C2791,4.7
U85,C1285,4.7
U85,C1540,3.7
U85,C261,4.4
U85,C531,3.6
U85,C1189,3.4
U85,C902,5.0
U85,C1594,4.7
U85,C2908,4.9
U85,C2123,4.3
U85,C1140,4.0
U85,C391,3.6
U85,C588,5.0
U85,C1853,3.2
U85,C2323,4.9
U85,C2252,4.5
U85,C480,4.2
U85,C586,3.0
U85,C309,3.8
U85,C2427,4.3
U85,C706,5.0
U85,C861,4.3
U85,C2258,3.2
U85,C835,5.0
U85,C2515,4.5
U85,C2433,4.2
U85,C1166,3.1
U85,C2932,5.0
U85,C2188,3.7
U85,C1802,4.9
U85,C1353,4.2
U86,C416,4.2
U86,C2728,3.9
U86,C2633,5.0
U86,C2093,5.0
U86,C44,4.8
U86,C925,5.0
U86,C1177,3.6
U86,C1401,4.7
U86,C2870,4.5
U86,C2011,4.6
U86,C2640,5.0
U86,C2372,3.8
U86,C1425,4.2
U86,C479,5.0
U86,C1127,3.9
U86,C2906,3.8
U86,C1343,3.8
U86,C2385,4.5
U86,C859,3.6
U86,C1287,4.1
U86,C1386,3.4
U86,C264,3.4
U86,C2087,4.1
U86,C543,4.0
U86,C2155,4.2
U86,C1746,3.5
U86,C2650,4.2
U86,C1164,4.6
U86,C639,4.8
U86,C2889,3.9
U86,C927,4.8
U86,C765,4.7
U86,C2466,4.2
U86,C1567,3.9
U86,C810,4.5
U86,C760,3.8
U86,C1965,4.5
U86,C1612,4.7
U86,C1929,3.9
U86,C797,4.6
U86,C2374,4.0
U86,C1021,3.6
U86,C1477,4.1
U86,C2001,4.3
U86,C1445,4.7
U86,C181,3.5
U86,C493,3.7
U86,C2433,3.6
U86,C824,5.0
U86,C2998,4.9
U86,C1293,4.2
U86,C2278,4.6
U86,C2704,4.1
U86,C1430,3.7
U86,C2214,3.8
U86,C2503,4.5
U87,C398,4.3
U87,C2580,4.2
U87,C1303,4.0
U87,C1208,4.6
U87,C522,4.3
U87,C2959,3.8
U87,C389,4.5
U87,C1234,3.8
U87,C1541,4.0
U87,C2751,4.2
U87,C1355,4.0
U87,C2875,3.2
U87,C339,4.4
U87,C690,3.4
U87,C587,3.9
U87,C755,5.0
U87,C46,4.4
U87,C1732,5.0
U87,C1929,3.7
U87,C1189,3.5
U87,C271,4.1
U87,C1900,3.6
U87,C2279,3.7
U87,C2341,4.4
U87,C239,4.2
U87,C2658,4.5
U87,C2856,4.7
U87,C1966,4.1
U87,C493,3.6
U87,C273,4.1
U87,C2855,4.9
U87,C1192,3.4
U87,C227,3.9
U87,C1321,5.0
U87,C2930,4.8
U87,C480,5.0
U87,C1017,5.0
U87,C1403,4.7
U87,C2272,4.2
U87,C1557,2.9
U87,C2787,5.0
U87,C1362,4.9
U87,C1299,3.7
U87,C242,4.1
U87,C2331,5.0
U87,C2949,4.2
U87,C844,4.4
U87,C1286,3.8
U87,C1007,4.0
U87,C942,3.7
U87,C1424,3.4
U88,C124,3.9
U88,C153,3.6
U88,C2917,5.0
U88,C1449,4.3
U88,C2260,4.3
U88,C2971,3.5
U88,C2687,4.2
U88,C1415,4.6
U88,C266,4.8
U88,C2102,5.0
U88,C2125,4.4
U88,C1661,4.7
U88,C2159,3.8
U88,C79,4.0
U88,C775,3.9
U88,C2720,3.4
U88,C2224,4.0
U88,C326,3.9
U88,C2019,5.0
U88,C2746,4.9
U88,C1660,3.9
U88,C1652,4.8
U88,C467,3.7
U88,C2981,4.6
U88,C2088,3.7
U88,C2263,4.1
U88,C2601,4.9
U88,C888,4.5
U88,C584,4.3
U88,C1257,4.8
U88,C2387,4.4
U88,C550,5.0
U88,C1521,4.1
U88,C1778,4.2
U88,C843,3.6
U88,C2276,3.8
U88,C2562,3.7
U88,C1429,4.3
U88,C2671,4.7
U88,C100,4.7
U88,C2311,4.4
U88,C2407,2.8
U88,C2547,3.1
U88,C137,4.9
U88,C1931,4.5
U88,C789,4.6
U88,C1161,4.7
U88,C604,4.1
U88,C2212,3.3
U88,C1387,4.0
U88,C117,3.8
U88,C2794,4.4
U88,C1240,4.5
U88,C547,4.9
U89,C2315,3.9
U89,C1306,4.4
U89,C1860,4.4
U89,C1784,5.0
U89,C687,4.4
U89,C1389,4.8
U89,C407,4.6
U89,C1364,4.0
U89,C2095,5.0
U89,C886,4.1
U89,C1845,4.5
U89,C1363,3.7
U89,C1490,4.3
U89,C1941,4.4
U89,C2070,3.7
U89,C906,4.8
U89,C1138,4.0
U89,C364,4.4
U89,C469,4.9
U89,C1060,4.7
U89,C410,4.8
U89,C1062,4.8
U89,C1987,5.0
U89,C2972,3.9
U89,C667,4.1
U89,C1085,4.0
U89,C2647,4.7
U89,C2844,5.0
U89,C249,4.6
U89,C1330,4.1
U89,C926,5.0
U89,C2097,4.1
U89,C2066,3.2
U89,C2096,4.5
U89,C427,3.2
U89,C1614,4.3
U89,C898,3.4
U89,C2910,4.6
U89,C610,5.0
U89,C2390,4.5
U89,C1537,3.7
U89,C1244,3.8
U89,C1148,4.6
U89,C2798,4.1
U89,C789,4.3
U89,C368,5.0
U89,C812,3.7
U89,C2024,5.0
U89,C1674,4.8
U89,C1831,3.7
U89,C1025,4.5
U89,C669,4.8
U89,C818,4.2
U89,C32,3.4
U89,C1299,4.4
U89,C1994,3.8
U89,C2101,3.9
U89,C1633,3.8
U89,C2999,4.7
U89,C1466,4.5
U89,C287,4.4
U89,C279,4.4
U89,C2053,3.8
U89,C2772,4.1
U89,C1539,4.6
U89,C2762,4.5
U89,C2888,4.5
U89,C1100,4.9
U89,C234,4.9
U89,C2302,4.2
U89,C2319,5.0
U89,C992,3.8
U89,C2921,5.0
U89,C2268,4.4
U89,C235,3.6
U89,C848,4.4
U89,C1217,4.3
U89,C1204,3.8
U89,C2112,3.2
U89,C982,3.8
U89,C2797,4.8
U89,C1353,4.3
U89,C1922,3.5
U89,C1181,5.0
U89,C1380,4.3
U89,C2125,4.8
U89,C1018,5.0
U89,C80,3.8
U89,C814,4.1
U89,C1386,3.5
U89,C2480,4.4
U89,C2794,5.0
U89,C1009,5.0
U89,C40,3.3
U89,C929,3.6
U89,C1768,4.9
U89,C2322,3.2
U89,C861,4.4
U89,C2869,3.8
U89,C200,3.8
U89,C290,3.8
U90,C2676,4.7
U90,C1781,4.5
U90,C2762,4.3
U90,C1174,4.2
U90,C2413,3.9
U90,C161,4.5
U90,C2507,5.0
U90,C1987,5.0
U90,C1735,4.8
U90,C1338,5.0
U90,C349,4.6
U90,C379,5.0
U90,C1817,3.8
U90,C757,3.3
U90,C1973,4.2
U90,C556,4.9
U90,C2441,4.0
U90,C1648,3.6
U90,C1337,3.8
U90,C1951,3.7
U90,C2689,4.3
U90,C715,4.3
U90,C1785,4.2
U90,C113,4.2
U90,C973,3.7
U90,C2984,3.1
U90,C1204,4.7
U90,C2393,3.8
U90,C1645,4.4
U90,C2586,3.9
U90,C2163,4.6
U90,C440,4.0
U90,C2054,3.7
U90,C1236,4.1
U90,C459,4.7
U90,C2614,4.8
U90,C2263,4.6
U90,C66,3.5
U90,C1036,4.4
U90,C2779,2.9
U90,C924,4.9
U90,C1851,5.0
U90,C1745,4.7
U90,C525,3.5
U90,C2725,3.8
U90,C1195,4.8
U90,C1108,3.9
U90,C760,5.0
U90,C2340,4.1
U90,C1770,3.4
U90,C421,4.4
U90,C437,3.4
U90,C390,4.2
U90,C2521,4.7
U90,C391,3.4
U90,C2619,4.1
U91,C52,4.6
U91,C755,5.0
U91,C1039,4.5
U91,C1677,5.0
U91,C2605,3.8
U91,C2547,3.7
U91,C1504,4.8
U91,C1462,4.6
U91,C1157,3.7
U91,C1642,4.2
U91,C1265,3.8
U91,C1306,4.5
U91,C830,3.8
U91,C1497,3.9
U91,C2492,4.4
U91,C2682,3.6
U91,C1866,3.6
U91,C1201,4.9
U91,C1956,4.3
U91,C1591,5.0
U91,C413,4.7
U91,C1213,4.9
U91,C417,4.3
U91,C1910,3.6
U91,C2727,5.0
U91,C346,4.1
U91,C1511,3.4
U91,C1406,4.4
U91,C446,3.5
U91,C1570,4.1
U91,C615,3.4
U91,C1760,4.7
U91,C1678,5.0
U91,C816,4.7
U91,C833,4.3
U91,C2585,3.5
U91,C683,3.8
U91,C2613,5.0
U91,C2660,4.3
U91,C2244,4.5
U91,C2694,3.9
U91,C621,5.0
U91,C1311,4.3
U91,C349,4.7
U91,C1336,3.9
U91,C907,3.7
U91,C1610,4.1
U91,C1034,5.0
U91,C1291,4.4
U91,C1521,4.6
U91,C1506,4.6
U91,C1850,3.4
U91,C2321,5.0
U91,C735,4.0
U91,C1228,4.8
U91,C2935,4.4
U91,C1963,5.0
U91,C2796,4.0
U91,C2737,4.4
U92,C1040,4.9
U92,C2434,4.1
U92,C9,3.9
U92,C2731,3.6
U92,C162,4.2
U92,C1537,4.9
U92,C353,4.0
U92,C1609,5.0
U92,C1872,4.6
U92,C1899,3.3
U92,C1756,4.0
U92,C2927,5.0
U92,C979,4.0
U92,C1125,4.1
U92,C1844,4.3
U92,C2470,3.6
U92,C1043,3.4
U92,C651,4.5
U92,C1763,5.0
U92,C2288,3.5
U92,C1851,4.4
U92,C2365,4.7
U92,C1960,3.5
U92,C2922,4.8
U92,C936,4.9
U92,C1251,4.9
U92,C31,3.0
U92,C1980,4.4
U92,C845,3.9
U92,C2375,5.0
U92,C2935,4.3
U92,C1105,4.9
U92,C2457,3.9
U92,C674,4.2
U92,C2229,3.3
U92,C1747,3.9
U92,C552,4.4
U92,C1748,4.3
U92,C2366,5.0
U92,C2961,4.2
U92,C1111,3.9
U92,C2870,4.6
U92,C926,5.0
U92,C616,3.6
U92,C512,4.7
U92,C2195,4.2
U92,C513,4.4
U92,C2512,5.0
U92,C730,4.2
U92,C2809,5.0
U92,C2090,4.0
U92,C850,3.2
U92,C2536,3.5
U92,C888,4.2
U92,C358,3.7
U92,C2603,4.6
U92,C42,4.6
U92,C2829,4.1
U92,C158,4.5
U92,C2945,3.7
U92,C885,3.7
U92,C903,3.5
U92,C2094,4.0
U92,C164,3.8
U92,C2030,3.8
U92,C940,3.8
U92,C1988,3.9
U92,C2022,4.3
U92,C505,4.5
U92,C294,4.2
U92,C1426,4.5
U92,C1611,4.0
U92,C2845,3.7
U92,C2346,3.5
U92,C2576,4.5
U92,C2954,4.0
U92,C1301,4.2
U92,C1927,4.1
U92,C1423,4.5
U92,C1066,4.4
U92,C1466,5.0
U92,C538,4.5
U92,C1218,5.0
U92,C611,4.5
U92,C620,4.2
U92,C2618,4.6
U92,C1327,3.9
U92,C2410,3.7
U92,C2386,4.3
U92,C2173,5.0
U93,C2307,3.6
U93,C17,4.4
U93,C2402,3.6
U93,C415,4.3
U93,C49,3.7
U93,C270,4.5
U93,C2723,3.7
U93,C1742,4.1
U93,C1575,4.2
U93,C1500,4.9
U93,C244,4.1
U93,C2305,4.3
U93,C198,4.0
U93,C1356,3.2
U93,C1843,4.5
U93,C2794,4.7
U93,C1816,4.2
U93,C1682,4.6
U93,C152,3.7
U93,C250,5.0
U93,C1894,4.1
U93,C882,4.0
U93,C698,5.0
U93,C929,4.6
U93,C2332,5.0
U93,C1876,3.5
U93,C472,4.5
U93,C2692,4.3
U93,C200,4.0
U93,C283,3.9
U93,C2607,4.8
U93,C1798,4.6
U93,C2427,4.4
U93,C416,4.3
U93,C2148,3.8
U93,C662,4.9
U93,C2125,4.0
U93,C1960,4.3
U93,C301,4.5
U93,C2617,3.8
U93,C2650,4.4
U93,C697,4.2
U93,C990,4.6
U93,C1063,3.5
U93,C745,5.0
U93,C2094,3.4
U93,C1800,3.6
U93,C358,3.0
U93,C1447,3.9
U93,C2558,4.4
U93,C1219,3.1
U93,C1498,5.0
U93,C1645,5.0
U93,C1838,3.9
U93,C2390,5.0
U93,C1868,5.0
U93,C1021,3.5
U93,C516,4.7
U93,C1249,3.8
U93,C249,4.7
U93,C43,4.9
U93,C1115,3.5
U93,C1243,3.0
U93,C2721,5.0
U93,C998,5.0
U93,C1116,4.9
U93,C1101,4.7
U93,C1470,3.9
U93,C2838,3.4
U93,C717,4.1
U93,C1768,4.1
U93,C1258,4.1
U93,C2195,4.8
U93,C2452,4.0
U93,C1425,3.6
U93,C2774,3.6
U93,C1814,4.4
U93,C2501,3.0
U93,C1377,5.0
U93,C2020,5.0
U93,C666,5.0
U93,C2209,4.3
U93,C1850,2.7
U93,C2612,3.6
U93,C897,5.0
U93,C490,4.1
U93,C2322,4.0
U93,C1445,5.0
U93,C120,3.8
U93,C1667,4.1
U93,C51,4.3
U93,C2046,3.9
U93,C1271,4.6
U93,C2483,3.6
U93,C506,3.9
U93,C1081,4.7
U93,C5,3.6
U93,C1448,3.6
U93,C65,4.5
U93,C1861,5.0
U93,C487,4.5
U93,C587,3.9
U93,C2714,3.7
U93,C948,4.6
U94,C1881,4.8
U94,C92,4.6
U94,C1359,4.6
U94,C2199,5.0
U94,C2833,4.3
U94,C2748,4.3
U94,C1106,4.6
U94,C1215,5.0
U94,C576,3.5
U94,C2194,4.9
U94,C2420,4.4
U94,C1036,4.3
U94,C1604,4.2
U94,C1245,4.7
U94,C2078,4.5
U94,C2640,4.7
U94,C1963,4.2
U94,C1628,3.7
U94,C1870,3.8
U94,C2340,4.1
U94,C2036,4.6
U94,C2947,3.2
U94,C802,4.6
U94,C1995,5.0
U94,C2696,4.1
U94,C1777,3.6
U94,C1014,5.0
U94,C2568,4.0
U94,C1785,5.0
U94,C1468,4.7
U94,C624,3.9
U94,C2480,4.8
U94,C1003,4.7
U94,C2177,5.0
U94,C1756,3.4
U94,C2574,4.1
U94,C1633,4.2
U94,C835,4.1
U94,C1743,4.7
U94,C2865,4.5
U94,C2034,4.7
U94,C2201,4.6
U94,C2399,4.7
U94,C1337,3.7
U94,C684,4.1
U94,C1304,5.0
U94,C2847,3.7
U94,C2896,4.4
U94,C412,3.8
U94,C1092,4.3
U95,C2486,5.0
U95,C848,4.0
U95,C2491,3.6
U95,C1816,3.3
U95,C635,3.7
U95,C2575,4.8
U95,C1331,3.7
U95,C1349,3.7
U95,C2823,4.7
U95,C2557,3.9
U95,C2878,3.7
U95,C1185,4.2
U95,C1691,3.4
U95,C1568,4.4
U95,C1168,3.7
U95,C1625,3.2
U95,C1984,4.2
U95,C2426,3.6
U95,C338,3.3
U95,C2357,4.0
U95,C1573,4.7
U95,C2062,5.0
U95,C2869,4.0
U95,C1037,4.8
U95,C1177,3.9
U95,C2055,5.0
U95,C169,4.3
U95,C1453,5.0
U95,C2004,4.6
U95,C1174,3.8
U95,C1307,4.7
U95,C990,4.3
U95,C252,4.4
U95,C544,3.7
U95,C2166,4.2
U95,C237,4.4
U95,C2967,5.0
U95,C2514,4.0
U95,C1578,4.6
U95,C128,4.1
U95,C1547,4.3
U95,C1004,3.8
U95,C1421,4.0
U95,C73,5.0
U95,C2364,4.4
U95,C1875,4.2
U95,C176,4.0
U95,C1241,4.3
U95,C2992,4.0
U95,C2647,5.0
U95,C564,5.0
U95,C1622,4.5
U95,C1699,3.1
U95,C1645,4.0
U95,C869,4.3
U95,C2234,4.6
U95,C2874,4.8
U95,C1251,5.0
U95,C1748,4.5
U95,C1033,4.3
U95,C387,3.6
U95,C2711,3.5
U95,C2385,5.0
U95,C2003,4.5
U95,C1238,4.5
U95,C2213,4.0
U95,C1170,4.4
U95,C1364,4.9
U95,C2022,4.5
U95,C2310,5.0
U95,C942,4.3
U95,C723,3.6
U95,C807,2.5
U95,C10,3.5
U95,C27,5.0
U95,C399,5.0
U95,C1541,4.4
U95,C81,3.4
U95,C1739,4.8
U95,C854,4.8
U95,C1099,3.6
U95,C422,5.0
U95,C1951,4.6
U95,C201,3.8
U95,C833,3.9
U95,C1011,5.0
U95,C108,4.9
U95,C490,4.3
U95,C1833,3.1
U95,C2090,4.3
U95,C75,3.8
U95,C2700,4.4
U95,C125,4.3
U95,C926,5.0
U95,C2595,5.0
U95,C2098,3.6
U95,C779,5.0
U95,C1412,3.8
U95,C826,4.5
U95,C2960,3.6
U95,C902,4.4
U95,C2768,4.1
U95,C2298,4.5
U96,C122,4.9
U96,C2986,4.6
U96,C28,3.7
U96,C2179,4.2
U96,C1301,4.3
U96,C2323,4.6
U96,C2750,4.6
U96,C2793,4.9
U96,C2984,4.2
U96,C877,4.9
U96,C375,4.8
U96,C276,4.4
U96,C2244,3.2
U96,C2313,3.5
U96,C1136,4.8
U96,C2902,3.3
U96,C1376,4.1
U96,C1421,4.0
U96,C2132,4.4
U96,C433,4.1
U96,C2367,3.5
U96,C1820,3.8
U96,C1416,3.4
U96,C685,4.4
U96,C112,3.7
U96,C376,4.1
U96,C84,3.9
U96,C1387,3.6
U96,C1798,3.9
U96,C1306,4.5
U96,C2831,4.1
U96,C118,4.8
U96,C322,3.3
U96,C2500,4.4
U96,C278,3.3
U96,C61,4.4
U96,C411,3.7
U96,C534,4.1
U96,C2729,3.6
U96,C1147,4.9
U96,C2880,4.9
U96,C2700,4.3
U96,C2550,3.8
U96,C2201,3.6
U96,C2487,3.2
U96,C2605,3.8
U96,C1067,4.6
U96,C7,3.7
U96,C863,3.9
U96,C2634,4.4
U96,C108,3.7
U96,C1272,3.6
U96,C2058,4.4
U96,C2667,4.5
U96,C632,4.2
U96,C2470,3.0
U96,C2457,4.8
U96,C589,4.5
U96,C575,5.0
U96,C390,4.9
U96,C1512,4.4
U96,C34,4.1
U96,C1483,3.9
U96,C1353,4.3
U96,C1375,5.0
U96,C1772,4.7
U96,C1911,5.0
U96,C1621,4.0
U96,C1499,4.4
U96,C2092,5.0
U96,C2166,4.6
U96,C1667,4.3
U96,C2703,4.0
U96,C1816,4.4
U96,C1505,4.3
U96,C128,3.2
U96,C1732,4.6
U96,C355,4.4
U96,C503,5.0
U96,C1620,4.3
U96,C1837,4.0
U96,C928,5.0
U96,C1116,4.1
U96,C621,4.4
U96,C2989,3.5
U96,C469,4.9
U96,C2576,5.0
U96,C1274,3.1
U96,C499,4.3
U96,C1208,4.0
U96,C2886,4.8
U96,C1188,4.0
U96,C2663,5.0
U96,C1649,4.3
U96,C681,3.7
U96,C835,3.8
U96,C1304,5.0
U96,C386,5.0
U96,C1571,5.0
U96,C1729,4.7
U96,C2445,3.3
U96,C1038,4.3
U96,C479,4.6
U96,C1480,4.9
U96,C568,4.6
U96,C2702,4.6
U96,C2164,3.9
U97,C2195,4.6
U97,C1863,3.2
U97,C1270,3.5
U97,C260,5.0
U97,C2883,3.7
U97,C1509,4.3
U97,C1234,4.0
U97,C1662,4.8
U97,C1977,4.8
U97,C2713,4.0
U97,C130,4.2
U97,C1168,4.0
U97,C2422,3.9
U97,C1302,3.7
U97,C2394,4.0
U97,C2938,4.0
U97,C746,4.5
U97,C963,3.8
U97,C2228,3.8
U97,C1211,4.5
U97,C2593,3.4
U97,C527,4.3
U97,C1750,3.8
U97,C1943,3.7
U97,C441,4.7
U97,C827,3.9
U97,C1017,4.8
U97,C1937,3.9
U97,C2832,4.1
U97,C1403,4.3
U97,C1245,4.8
U97,C217,5.0
U97,C1182,4.6
U97,C993,4.3
U97,C1166,2.9
U97,C2161,4.7
U97,C2441,4.8
U97,C2545,5.0
U97,C2447,4.1
U97,C1327,4.0
U97,C636,5.0
U97,C1544,3.6
U97,C181,4.3
U97,C1007,3.8
U97,C2183,5.0
U97,C860,3.9
U97,C1149,4.8
U97,C2908,5.0
U97,C2324,4.7
U97,C2344,3.8
U97,C7,3.8
U97,C975,4.1
U97,C663,3.9
U97,C2284,3.8
U97,C515,4.9
U97,C2797,4.5
U97,C1475,4.3
U97,C2846,4.2
U97,C1811,4.2
U97,C2895,4.5
U97,C1132,3.7
U97,C895,4.2
U97,C1845,4.3
U97,C737,4.7
U97,C12,4.2
U97,C2826,3.9
U97,C919,3.1
U97,C2656,5.0
U97,C1359,5.0
U97,C1333,3.7
U97,C723,4.9
U97,C1124,4.7
U97,C2180,3.2
U97,C1924,3.7
U97,C29,3.7
U97,C1546,4.6
U97,C2240,3.9
U97,C1323,3.8
U97,C1702,3.3
U97,C2193,4.1
U97,C2695,4.0
U97,C2743,3.0
U97,C849,4.8
U97,C2353,3.6
U97,C2216,5.0
U97,C2611,3.9
U97,C1096,4.3
U98,C2139,4.7
U98,C876,3.3
U98,C455,4.1
U98,C474,4.1
U98,C149,4.0
U98,C1013,3.6
U98,C154,4.3
U98,C171,5.0
U98,C1577,3.9
U98,C2241,4.6
U98,C1044,3.8
U98,C382,3.3
U98,C2163,3.8
U98,C989,3.9
U98,C3,3.3
U98,C2109,4.3
U98,C148,4.3
U98,C190,4.2
U98,C791,4.7
U98,C1061,4.3
U98,C36,4.5
U98,C296,3.4
U98,C2542,5.0
U98,C2531,3.9
U98,C1150,5.0
U98,C1136,4.5
U98,C1029,4.5
U98,C2912,5.0
U98,C1838,5.0
U98,C2073,3.9
U98,C2061,3.3
U98,C1942,5.0
U98,C484,5.0
U98,C2089,5.0
U98,C2430,3.7
U98,C73,4.9
U98,C1750,4.2
U98,C1773,4.3
U98,C138,3.8
U98,C1156,5.0
U98,C2482,4.9
U98,C158,4.9
U98,C2421,5.0
U98,C742,4.0
U98,C2411,4.1
U98,C494,4.0
U98,C1598,4.3
U98,C340,3.8
U98,C2597,4.2
U98,C1813,4.7
U98,C430,4.5
U98,C1496,4.6
U98,C2288,3.6
U98,C695,3.4
U98,C2972,3.6
U98,C1807,4.6
U98,C834,4.1
U98,C1317,3.2
U98,C2030,3.5
U98,C1625,3.5
U98,C2461,4.1
U98,C591,3.8
U99,C2376,4.6
U99,C1764,4.5
U99,C2217,4.4
U99,C2243,4.0
U99,C1081,4.2
U99,C1074,5.0
U99,C2313,3.3
U99,C5,4.9
U99,C1549,5.0
U99,C534,4.0
U99,C2809,5.0
U99,C1695,3.9
U99,C2735,3.2
U99,C1701,4.5
U99,C1638,3.4
U99,C1023,4.0
U99,C1816,4.7
U99,C2272,4.8
U99,C1643,3.8
U99,C2014,4.6
U99,C588,4.7
U99,C81,4.4
U99,C2674,5.0
U99,C1351,4.8
